EVENT_ID,CZ_NAME_STR,BEGIN_LOCATION,BEGIN_DATE,BEGIN_TIME,EVENT_TYPE,MAGNITUDE,TOR_F_SCALE,DEATHS_DIRECT,INJURIES_DIRECT,DAMAGE_PROPERTY_NUM,DAMAGE_CROPS_NUM,STATE_ABBR,CZ_TIMEZONE,MAGNITUDE_TYPE,EPISODE_ID,CZ_TYPE,CZ_FIPS,WFO,INJURIES_INDIRECT,DEATHS_INDIRECT,SOURCE,FLOOD_CAUSE,TOR_LENGTH,TOR_WIDTH,BEGIN_RANGE,BEGIN_AZIMUTH,END_RANGE,END_AZIMUTH,END_LOCATION,END_DATE,END_TIME,BEGIN_LAT,BEGIN_LON,END_LAT,END_LON,EVENT_NARRATIVE,EPISODE_NARRATIVE,ABSOLUTE_ROWNUMBER
5140098,LA CROSSE CO.,BURR OAK,04/05/2000,1900,Wildfire, , ,0,0,20000,0,WI,CST, ,1092968,C,63,ARX,0,0,LAW ENFORCEMENT, , , , , , , ,BURR OAK,04/06/2000,530, , , , ,"","A wildfire, fanned by strong northwest winds gusting to around 55 mph, caused nearly 800 acres to be burned. Homes were evacuated, but none of the structures received damage as fire fighters contained the blaze.",46
5137871,MIAMI-DADE CO.,HOMESTEAD,04/05/2000,1940,Wildfire, , ,0,0,100000,0,FL,EST, ,1092947,C,86,MFL,0,0,FIRE DEPT/RESCUE SQUAD, , , , , , , ,HOMESTEAD,04/05/2000,1940, , , , ,"","A 50-acre wildfire destroyed two mobile homes and two boats.",47
5139958,CHARLOTTE CO.,PORT CHARLOTTE,04/07/2000,1400,Wildfire, , ,0,0,30000,0,FL,EST, ,1093362,C,15,TBW,0,0,EMERGENCY MANAGER, , , , , , , ,PORT CHARLOTTE,04/07/2000,1739, , , , ,"Wildfires destroyed a boat, damaged a home and consumed 70 acres of brush and scrub trees in Port Charlotte.","",48
5139959,HIGHLANDS CO.,LAKE PLACID,04/07/2000,1500,Wildfire, , ,0,0,0,0,FL,EST, ,1093363,C,55,TBW,0,0,EMERGENCY MANAGER, , , , , , , ,LAKE PLACID,04/07/2000,2000, , , , ,"Wildfires burned nearly 160 acres of brush and scrub trees in Lake Placid.","",49
5139965,POLK CO.,FT MEADE,04/08/2000,1430,Wildfire, , ,0,0,0,0,FL,EST, ,1093369,C,105,TBW,0,0,NEWSPAPER, , , , , , , ,FT MEADE,04/08/2000,1730, , , , ,"Wildfires destroyed more than 800 acres of brush and scrub trees in Ft. Meade.","",50
5139960,HERNANDO CO.,SPRING HILL,04/08/2000,1600,Wildfire, , ,0,0,2000,0,FL,EST, ,1093364,C,53,TBW,0,0,EMERGENCY MANAGER, , , ,6,W,6,W,SPRING HILL,04/08/2000,1730, , , , ,"Wildfires caused minor siding damage to a home and consumed over 20 acres of brush and scrub trees in Hernando Beach.","",51
5139961,LEE CO.,CAPE CORAL,04/09/2000,800,Wildfire, , ,0,0,0,0,FL,EST, ,1093365,C,71,TBW,0,0,EMERGENCY MANAGER, , , , , , , ,CAPE CORAL,04/09/2000,1230, , , , ,"Wildfires burned over 150 acres of  brush and scrub trees in Cape Coral.","",52
5137874,COLLIER CO.,GOLDEN GATE,04/09/2000,1200,Wildfire, , ,0,0,200000,0,FL,EST, ,1092950,C,21,MFL,0,0,EMERGENCY MANAGER, , , ,2,S,2,S,GOLDEN GATE,04/13/2000,1500, , , , ,"","A wildfire initiated by arson, burned 15,600 acres causing intermittent closing of schools and roads, and the evacuation of some residences.  Four homes, three mobile homes and two semi-tractor trailer trucks were destroyed along with several small hunting camps.  The total cost of the fire, including firefighting, was around $1 million.",53
5139964,POLK CO.,MULBERRY,04/11/2000,1445,Wildfire, , ,0,0,0,0,FL,EST, ,1093368,C,105,TBW,0,0,NEWSPAPER, , , , , , , ,MULBERRY,04/11/2000,2300, , , , ,"Sparks from a railroad car ignited and burned over 140 acres of brush and scrub trees at a fertilizer plant in Mulberry.","",54
5140636,ST. CROIX CO.,ST. CROIX,04/14/2000,800,Wildfire, , ,0,0,0,0,XX,AST, ,1094105,C,10,SJU,0,0,NEWSPAPER, , , , , , , ,ST. CROIX,04/15/2000,2200, , , , ,"","Approximately 100 acres were burnt by brush fires fueled by dry, windy conditions in St. Croix western end hillsides. The fires began  in Calqouhoun and spread to cover a a broad area in William's Delight, Queen Louise and Estate Mountain. No homes were destroyed and nobody was injured.",55
5140731,BAY CO.,SPRINGFIELD,04/17/2000,1445,Wildfire, , ,0,0,0,0,FL,EST, ,1094110,C,5,TAE,0,0,EMERGENCY MANAGER, , , , , , , ,SPRINGFIELD,04/17/2000,2000, , , , ,"Very low relative humidities and strong northeast winds transformed a trailer fire into a 250-acre wildfire. Several Bay County fire departments and the Division of Forestry were summoned to contain the blaze. Some structures were threatened, but none were damaged.","",56
5141781,ALAMOSA CO.,ALAMOSA,04/18/2000,1300,Wildfire,5000, ,0,0,0,0,CO,MST, ,1093507,C,3,PUB,0,0,PARK/FOREST SERVICE, , , ,18,NE,18,NE,ALAMOSA,04/19/2000,1400, , , , ,"","A strong cold front brought damaging winds and wildfires to parts of southern Colorado.  Some of the highest wind gusts included 73 mph 5 miles southwest of South Fork in Rio Grande county and at the airport near Salida in Chaffee county, 72 mph at both Palmer Lake in northern El Paso county and 12 miles southwest of Creede in Mineral county.  A wildfire spread from a neighborhood burning pit near the Great Sand Dunes National Monument in Alamosa county, where about 5000 acres of grass and juniper burned.  On Fort Carson in southern El Paso county 800 acres of grass was consumed when a power line sparked after being blown down.  In Kiowa county a prescribed burn got out of control and burned large amounts of grassland west of Arlington, which was evacuated for a time.  Power lines were blown down in southwest Fremont county, resulting in a power outage for about 2 hours for around 400 customers around Hillside, Texas Creek, and Howard.  A few trees were brought down in Pueblo, including City Park.  In Fountain, in El Paso county, a section of a roof at an apartment complex was ripped off, damaging three vehicles.",57
5141779,KIOWA CO.,ARLINGTON,04/18/2000,1600,Wildfire, , ,0,0,0,0,CO,MST, ,1093507,C,61,PUB,0,0,PARK/FOREST SERVICE, , , , , , , ,ARLINGTON,04/18/2000,2200, , , , ,"","A strong cold front brought damaging winds and wildfires to parts of southern Colorado.  Some of the highest wind gusts included 73 mph 5 miles southwest of South Fork in Rio Grande county and at the airport near Salida in Chaffee county, 72 mph at both Palmer Lake in northern El Paso county and 12 miles southwest of Creede in Mineral county.  A wildfire spread from a neighborhood burning pit near the Great Sand Dunes National Monument in Alamosa county, where about 5000 acres of grass and juniper burned.  On Fort Carson in southern El Paso county 800 acres of grass was consumed when a power line sparked after being blown down.  In Kiowa county a prescribed burn got out of control and burned large amounts of grassland west of Arlington, which was evacuated for a time.  Power lines were blown down in southwest Fremont county, resulting in a power outage for about 2 hours for around 400 customers around Hillside, Texas Creek, and Howard.  A few trees were brought down in Pueblo, including City Park.  In Fountain, in El Paso county, a section of a roof at an apartment complex was ripped off, damaging three vehicles.",58
5141780,EL PASO CO.,(FCS)FT CARSN AAF CO,04/18/2000,1600,Wildfire,800, ,0,0,0,0,CO,MST, ,1093507,C,41,PUB,0,0,PARK/FOREST SERVICE, , , , , , , ,(FCS)FT CARSN AAF CO,04/18/2000,2200, , , , ,"","A strong cold front brought damaging winds and wildfires to parts of southern Colorado.  Some of the highest wind gusts included 73 mph 5 miles southwest of South Fork in Rio Grande county and at the airport near Salida in Chaffee county, 72 mph at both Palmer Lake in northern El Paso county and 12 miles southwest of Creede in Mineral county.  A wildfire spread from a neighborhood burning pit near the Great Sand Dunes National Monument in Alamosa county, where about 5000 acres of grass and juniper burned.  On Fort Carson in southern El Paso county 800 acres of grass was consumed when a power line sparked after being blown down.  In Kiowa county a prescribed burn got out of control and burned large amounts of grassland west of Arlington, which was evacuated for a time.  Power lines were blown down in southwest Fremont county, resulting in a power outage for about 2 hours for around 400 customers around Hillside, Texas Creek, and Howard.  A few trees were brought down in Pueblo, including City Park.  In Fountain, in El Paso county, a section of a roof at an apartment complex was ripped off, damaging three vehicles.",59
5139962,CHARLOTTE CO.,PORT CHARLOTTE,04/22/2000,1200,Wildfire, , ,0,1,5000,0,FL,EST, ,1093366,C,15,TBW,0,0,EMERGENCY MANAGER, , , , , , , ,PORT CHARLOTTE,04/22/2000,1500, , , , ,"Wildfires caused minor damage to the siding of a home and burned over 90 acres of brush and scrub trees in Port Charlotte.  One firefighter incurred burns to his arms and face while trying to suppress the wildfire.","",60
5140730,LIBERTY CO.,WILMA,04/26/2000,1300,Wildfire, , ,0,0,0,0,FL,EST, ,1094109,C,77,TAE,0,0,EMERGENCY MANAGER, , , , , , , ,WILMA,04/30/2000,2200, , , , ,"A wildfire erupted near Wilma in the Apalachicola National Forest.  It consumed nearly 3,000 acres before containment. No structures were threatened. Reported by the FL DEM.","",61
5140732,LIBERTY CO.,SOUTHEAST PORTION,04/27/2000,1700,Wildfire, , ,0,0,0,0,FL,EST, ,1094111,C,77,TAE,0,0,EMERGENCY MANAGER, , , , , , , ,SOUTHEAST PORTION,04/30/2000,2359, , , , ,"The Division of Forestry and Liberty County fire departments responded to a 1000+ acre wildfire in the Mud Swamp area of the Apalachicola National Forest. No structures were threatened. Reported by the FL DEM.","",62
5139963,SARASOTA CO.,NORTH PORT,04/29/2000,1300,Wildfire, , ,0,0,250000,0,FL,EST, ,1093367,C,115,TBW,0,0,EMERGENCY MANAGER, , , ,3,W,3,W,NORTH PORT,04/29/2000,1515, , , , ,"Wildfires destroyed a fire truck, consumed a home, damaged an out building and burned over 300 acres of brush and scrub trees along U.S. Highway 41 and the Myakka River Bridge west of North Port.","",63
5138891,MIDDLESEX CO.,SAYREVILLE,04/29/2000,1430,Wildfire, , ,0,0,0,0,NJ,EST, ,1092939,C,23,PHI,0,0,NEWSPAPER, , , , , , , ,SAYREVILLE,04/29/2000,1630, , , , ,"","A forest fire began about 2 p.m. EDT in the vicinity of Hesstown Road and New Jersey State Route 49 in Maurice River Township and spread into the Peaslee Wildlife Management Area. The fire was exacerbated by the recent run of below normal rainfall and gusty northwest winds.  The fire threatened dozens of homes along New Jersey State Route 49 and Estell Manor Road. No residents were evacuated, but six miles of the state route were closed to vehicular traffic. The fire was contained at 815 p.m. EDT, but not before it scorched about 350 acres. This was the largest of the 16 fires that started on the weekend of April 29th and 30th.  A pair of salt marsh fires occurred on the weekend in Sayreville and Old Bridge in Middlesex County. The former burned 30 acres. A brush fire started along the Garden State Parkway near exit 100 in Tinton Falls (Monmouth County) at 8 p.m. EDT on the 30th. It was extinguished in an hour. The peak wind gust at the Atlantic City International Airport was from the north at 22 mph on the 29th and from the northwest at 33 mph on the 30th. No injuries were reported.",64
5138890,CUMBERLAND CO.,CUMBERLAND,04/30/2000,1300,Wildfire, , ,0,0,0,0,NJ,EST, ,1092939,C,11,PHI,0,0,PARK/FOREST SERVICE, , , ,2,SE,2,SE,CUMBERLAND,04/30/2000,1915, , , , ,"","A forest fire began about 2 p.m. EDT in the vicinity of Hesstown Road and New Jersey State Route 49 in Maurice River Township and spread into the Peaslee Wildlife Management Area. The fire was exacerbated by the recent run of below normal rainfall and gusty northwest winds.  The fire threatened dozens of homes along New Jersey State Route 49 and Estell Manor Road. No residents were evacuated, but six miles of the state route were closed to vehicular traffic. The fire was contained at 815 p.m. EDT, but not before it scorched about 350 acres. This was the largest of the 16 fires that started on the weekend of April 29th and 30th.  A pair of salt marsh fires occurred on the weekend in Sayreville and Old Bridge in Middlesex County. The former burned 30 acres. A brush fire started along the Garden State Parkway near exit 100 in Tinton Falls (Monmouth County) at 8 p.m. EDT on the 30th. It was extinguished in an hour. The peak wind gust at the Atlantic City International Airport was from the north at 22 mph on the 29th and from the northwest at 33 mph on the 30th. No injuries were reported.",65
5138892,MIDDLESEX CO.,OLD BRIDGE,04/30/2000,1430,Wildfire, , ,0,0,0,0,NJ,EST, ,1092939,C,23,PHI,0,0,NEWSPAPER, , , , , , , ,OLD BRIDGE,04/30/2000,1630, , , , ,"","A forest fire began about 2 p.m. EDT in the vicinity of Hesstown Road and New Jersey State Route 49 in Maurice River Township and spread into the Peaslee Wildlife Management Area. The fire was exacerbated by the recent run of below normal rainfall and gusty northwest winds.  The fire threatened dozens of homes along New Jersey State Route 49 and Estell Manor Road. No residents were evacuated, but six miles of the state route were closed to vehicular traffic. The fire was contained at 815 p.m. EDT, but not before it scorched about 350 acres. This was the largest of the 16 fires that started on the weekend of April 29th and 30th.  A pair of salt marsh fires occurred on the weekend in Sayreville and Old Bridge in Middlesex County. The former burned 30 acres. A brush fire started along the Garden State Parkway near exit 100 in Tinton Falls (Monmouth County) at 8 p.m. EDT on the 30th. It was extinguished in an hour. The peak wind gust at the Atlantic City International Airport was from the north at 22 mph on the 29th and from the northwest at 33 mph on the 30th. No injuries were reported.",66
5138893,MONMOUTH CO.,TINTON FALLS,04/30/2000,1900,Wildfire, , ,0,0,0,0,NJ,EST, ,1092939,C,25,PHI,0,0,NEWSPAPER, , , , , , , ,TINTON FALLS,04/30/2000,2000, , , , ,"","A forest fire began about 2 p.m. EDT in the vicinity of Hesstown Road and New Jersey State Route 49 in Maurice River Township and spread into the Peaslee Wildlife Management Area. The fire was exacerbated by the recent run of below normal rainfall and gusty northwest winds.  The fire threatened dozens of homes along New Jersey State Route 49 and Estell Manor Road. No residents were evacuated, but six miles of the state route were closed to vehicular traffic. The fire was contained at 815 p.m. EDT, but not before it scorched about 350 acres. This was the largest of the 16 fires that started on the weekend of April 29th and 30th.  A pair of salt marsh fires occurred on the weekend in Sayreville and Old Bridge in Middlesex County. The former burned 30 acres. A brush fire started along the Garden State Parkway near exit 100 in Tinton Falls (Monmouth County) at 8 p.m. EDT on the 30th. It was extinguished in an hour. The peak wind gust at the Atlantic City International Airport was from the north at 22 mph on the 29th and from the northwest at 33 mph on the 30th. No injuries were reported.",67
5142934,GILA CO.,CENTRAL PORTION,05/01/2000,0,Wildfire, , ,0,0,0,0,AZ,MST, ,1094449,C,7,FGZ,0,0,PARK/FOREST SERVICE, , , , , , , ,CENTRAL PORTION,05/18/2000,1600, , , , ,"","The Coon Creek Fire started on April 26th in the Sierra Ancha Wilderness about 20 miles north of Globe.  The fire, belived to be human caused, burned a total of 9359 acres (3989 acres in May) and cost a total of 4.9 million dollars($ 3.9 million in May) to contain.  The fire was fully contained on May 18th.  Some of the threats were to a lookout tower, wilderness areas, and old growth timber.  Steep topography, remote location, and extreme fire behavior complicated fire control efforts.",68
